release_date,brand_name,model,gender,len_colorway,main_color,upper_material,technology,len_size,unique,price,days_since_release,log_price
2024-02-04,adidas,Wmns Summervent 24 Bounce Golf 'White Aluminium',women,5,White,Mesh,Bounce,26,0,178.0,456,5.181783550292085
2024-05-13,Puma,Wmns Suede XL 'Thick N Thin',women,4,Blue,Suede,Basic,24,0,105.0,357,4.653960350157523
2024-01-11,Nike,Wmns Versair 'Platinum Violet',women,8,Purple,Chenille,Zoom Air,38,0,93.0,480,4.532599493153256
2024-08-01,Nike,Wmns Air Zoom Vomero 5 'Photon Dust Pink Foam',women,9,Silver,Mesh,Zoom Air,38,0,146.0,277,4.983606621708336
2024-01-01,New Balance,Wmns 574 'Orb Pink Grey Matter',women,4,Pink,Suede,ENCAP,24,0,110.0,490,4.700480365792417
2024-02-19,Under Armour,Wmns Summit Trek 'White Metallic Silver',women,3,White,Mesh,Basic,18,0,264.0,441,5.575949103146316
2025-01-30,adidas,Wmns Samba OG 'Cheetah Pack - Preloved Red',women,6,Brown,Fur,Basic,26,0,154.0,95,5.0369526024136295
2025-01-16,UGG,Wmns Lowmel 'Love '25 Pack',women,3,Cream,Suede,EVA,8,0,174.0,109,5.159055299214529
2025-03-13,HOKA,Wmns Skyflow 'Starlight Glow Carnation',women,3,Pink,Jacquard,EVA,23,0,218.0,53,5.384495062789089
2025-04-13,Nike,Wmns Court Vision Low 'Lace',women,3,White,Textile,Basic,38,0,118.0,22,4.770684624465665
2025-03-23,Nike,Wmns AL8 'Wolf Grey Midnight Navy',women,7,Grey,Mesh,Basic,38,0,151.0,43,5.017279836814924
2025-02-01,adidas,Wmns Adilette 22 XLG Slide 'Pink Spark',women,6,Pink,Synthetic,EVA,26,0,107.0,93,4.672828834461906
2025-01-05,Converse,Wmns Run Star Trainer 'Retro Sport - Obsidian',women,4,Blue,Suede,Basic,25,0,127.0,120,4.844187086458591
2025-04-20,Nike,Wmns Initiator 'Soft Pearl Clay Green',women,10,Cream,Mesh,Basic,38,0,158.0,15,5.062595033026967
2025-01-07,adidas,Wmns Gazelle Stack 'Green Cream Gum',women,5,Green,Suede,EVA,26,0,167.0,118,5.117993812416755
2025-01-16,UGG,Wmns Tazz Slipper 'Love '25 Pack - Tropical Pink',women,2,Pink,Suede,EVA,8,0,195.0,109,5.272999558563747
2025-02-08,adidas,Wmns Handball Spezial 'Lucid Pink Gum',women,6,Pink,Suede,Basic,26,0,112.0,86,4.718498871295094
2025-03-17,adidas,Liberty London x Wmns Gazelle Indoor 'Floral Embroidery - Off White',women,5,Cream,Leather,Basic,26,0,167.0,49,5.117993812416755
2025-03-16,adidas,Wmns Handball Spezial LT 'Lucid Blue Black',women,6,Blue,Leather,Basic,26,0,162.0,50,5.087596335232384
2025-02-01,Air Jordan,Wmns Air Jordan 3 Retro 'Treat Yourself',women,5,Pink,Leather,Air,15,0,166.0,93,5.111987788356544
2025-03-15,adidas,Wmns Taekwondo Mei Ballet 'Black White Gum',women,5,Black,Leather,Basic,26,0,119.0,51,4.77912349311153
2025-01-31,adidas,Wmns Handball Spezial 'Black Violet Tone',women,5,Black,Suede,Basic,26,0,121.0,94,4.795790545596741
2025-05-03,Air Jordan,Wmns Air Jordan 4 Retro 'Forget Me Not',women,6,White,Leather,Air,15,0,212.0,2,5.356586274672012
2025-04-04,ASICS,Wmns Gel 1130 'Neon Pack - Pink',women,0,Pink,Mesh,Gel,20,0,230.0,31,5.438079308923196
2025-04-01,adidas,Wmns Taekwondo 'Clear Pink Satin',women,5,Pink,Satin,Basic,26,0,140.0,34,4.941642422609304
2025-03-01,Puma,Wmns Speedcat Ballet 'Metallic - Silver',women,2,Silver,Leather,Basic,24,0,105.0,65,4.653960350157523
2025-02-02,adidas,Wmns Gazelle Bold 'Clear Mint Lucid Blue Satin',women,6,Green,Satin,Basic,26,0,144.0,92,4.969813299576001
2025-03-20,Onitsuka Tiger,Wmns Mexico 66 TGRS 'Crystal Pink',women,4,Pink,Leather,Basic,23,0,309.0,46,5.733341276897746
2025-05-01,Nike,Wmns Dunk Low LX 'Mushroom',women,7,Pink,Leather,Basic,38,0,144.0,4,4.969813299576001
