url,release_date,brand_name,model,gender,len_colorway,main_color,upper_material,technology,len_size,unique,price,days_since_release
https://www.goat.com/sneakers/suisse-red-suissered,1987-01-01,adidas,Suisse 'Red',men,2,Red,Suede,,31,0,,14002
https://www.goat.com/sneakers/zx-802-green-grey-zx8021987,1987-01-01,adidas,ZX 802 'Green Grey',men,2,Green,,EVA,31,0,,14002
https://www.goat.com/sneakers/zx-710-white-teal-zx7101987,1987-01-01,adidas,ZX 710 'White Teal',men,2,White,,,31,0,,14002
https://www.goat.com/sneakers/zx-452-grey-pink-zx4521987,1987-01-01,adidas,ZX 452 'Grey Pink',men,2,Grey,Suede,EVA,31,0,,14002
https://www.goat.com/sneakers/canyon-1987-dark-royal-blue-12681,1987-12-02,Nike,Canyon 1987 'Dark Royal Blue',men,6,Blue,Synthetic,,39,0,7059.0,13667
https://www.goat.com/sneakers/air-jordan-3-og-4365,1988-02-01,Air Jordan,Air Jordan 3 OG 'White Cement' 1988,men,3,White,Leather,Air,39,0,,13606
https://www.goat.com/sneakers/air-jordan-3-og-fire-red-4367,1988-06-01,Air Jordan,Air Jordan 3 OG 'Fire Red' 1988,men,3,White,Leather,Air,39,0,,13485
https://www.goat.com/sneakers/air-jordan-3-og-4366,1988-02-01,Air Jordan,Air Jordan 3 OG 'Black Cement' 1988,men,3,Black,Leather,Air,39,0,,13606
https://www.goat.com/sneakers/air-jordan-3-og-true-blue-4368,1988-06-01,Air Jordan,Air Jordan 3 OG 'True Blue' 1988,men,5,White,Leather,Air,39,0,,13485
https://www.goat.com/sneakers/air-revolution-white-royal-blue-1989-4385,1988-01-01,Nike,Air Revolution 'White Royal Blue' 1989,men,3,Blue,Leather,Air,39,0,,13637
https://www.goat.com/sneakers/worthy-790-lakers-mworthy790la,1988-01-01,New Balance,Worthy 790 'Lakers',men,0,White,Leather,,34,0,,13637
https://www.goat.com/sneakers/1500-black-grey-1988-m1500blk1988,1988-01-01,New Balance,1500 'Black Grey' 1988,men,2,Black,Leather,,34,0,,13637
https://www.goat.com/sneakers/court-classic-white-ccwht88,1988-01-01,New Balance,Court Classic 'White',men,2,White,,,34,0,,13637
https://www.goat.com/sneakers/court-classic-white-red-ccred88,1988-01-01,New Balance,Court Classic 'White Red',men,2,White,,,34,0,,13637
https://www.goat.com/sneakers/court-classic-white-blue-ccblu88,1988-01-01,New Balance,Court Classic 'White Blue',men,2,White,,,34,0,,13637
https://www.goat.com/sneakers/air-walker-max-white-blue-awmblue88,1988-01-01,Nike,Air Walker Max 'White Blue',men,2,Blue,Leather,Air,39,0,,13637
https://www.goat.com/sneakers/zx-8000-aqua-1988-zx80001988,1988-01-01,adidas,ZX 8000 'Aqua' 1988,men,1,Blue,Suede,,31,0,,13637
https://www.goat.com/sneakers/zx-310-grey-green-zx3101988,1988-01-01,adidas,ZX 310 'Grey Green',men,2,Grey,Textile,Microcellular PU,31,0,,13637
https://www.goat.com/sneakers/zx-220-dark-grey-zx2201988,1988-01-01,adidas,ZX 220 'Dark Grey',men,2,Grey,Suede,EVA,31,0,,13637
https://www.goat.com/sneakers/zx-312-grey-blue-zx3121988,1988-01-01,adidas,ZX 312 'Grey Blue',men,2,Grey,Suede,EVA,31,0,,13637
https://www.goat.com/sneakers/zx-420-blue-brown-zx4201988,1988-01-01,adidas,ZX 420 'Blue Brown',men,2,Blue,Suede,,31,0,,13637
https://www.goat.com/sneakers/zx-5000-white-aqua-zx5000blu88,1988-01-01,adidas,ZX 5000 'White Aqua',men,2,White,Mesh,,31,0,,13637
https://www.goat.com/sneakers/air-revolution-white-red-1989-4387,1988-01-01,Nike,Air Revolution 'White Red' 1989,men,2,Red,Leather,Air,39,0,,13637
https://www.goat.com/sneakers/air-jordan-4-og-military-blue-4369,1989-06-01,Air Jordan,Air Jordan 4 OG 'Military Blue' 1989,men,4,White,Leather,Air,39,0,,13120
https://www.goat.com/sneakers/air-jordan-4-og-cement-4362,1989-01-01,Air Jordan,Air Jordan 4 OG 'White Cement' 1989,men,2,White,Leather,Air,39,0,,13271
https://www.goat.com/sneakers/air-jordan-4-og-fire-red-4364,1989-02-01,Air Jordan,Air Jordan 4 OG 'Fire Red' 1989,men,4,White,Leather,Air,39,0,,13240
https://www.goat.com/sneakers/air-jordan-4-og-4363,1989-02-01,Air Jordan,Air Jordan 4 OG 'Bred' 1989,men,3,Black,Nubuck,Air,39,0,,13240
https://www.goat.com/sneakers/devlin-ac-skyliner-grey-army-green-12603,1989-05-07,Nike,Devlin AC Skyliner 'Grey Army Green',men,5,Grey,Nylon,,39,0,6526.0,13145
https://www.goat.com/sneakers/air-trainer-sc-high-og-zen-grey-6821,1989-04-01,Nike,Air Trainer SC High OG 'Zen Grey',men,6,Grey,,Air,39,0,,13181
https://www.goat.com/sneakers/577-navy-m577ng1989,1989-01-01,New Balance,577 'Navy',men,1,Blue,,,34,0,,13271
https://www.goat.com/sneakers/996-grey-m996grey1989,1989-01-01,New Balance,996 'Grey',men,1,Grey,,,34,0,,13271
https://www.goat.com/sneakers/air-max-light-og-1989-aml89,1989-01-01,Nike,Air Max Light 'OG' 1989,men,6,Grey,Textile,Air,39,0,,13271
https://www.goat.com/sneakers/996-light-blue-m996blue1989,1989-01-01,New Balance,996 'Light Blue',men,2,Blue,,,34,0,,13271
https://www.goat.com/sneakers/996-red-m996red1989,1989-01-01,New Balance,996 'Red',men,1,Red,,,34,0,,13271
https://www.goat.com/sneakers/air-trainer-sc-high-og-orange-crush-6820,1989-04-01,Nike,Air Trainer SC High OG 'Orange Crush',men,7,Orange,,Air,39,0,,13181
https://www.goat.com/sneakers/zx-6000-cream-white-zx60001989,1989-01-01,adidas,ZX 6000 'Cream White',men,2,Cream,Nylon,,31,0,,13271
https://www.goat.com/sneakers/zx-4000-white-blue-zx4000blu89,1989-01-01,adidas,ZX 4000 'White Blue',men,2,Blue,Textile,,31,0,,13271
https://www.goat.com/sneakers/zx-9000-mint-1989-zx90001989,1989-01-01,adidas,ZX 9000 'Mint' 1989,men,3,Green,Suede,Purolite,31,0,,13271
https://www.goat.com/sneakers/the-pump-white-royal-1989-pump1989og,1989-01-01,Reebok,The Pump 'White Royal' 1989,men,3,White,,Pump,41,0,,13271
https://www.goat.com/sneakers/air-trainer-sc-high-og-royal-blue-6822,1989-01-01,Nike,Air Trainer SC High OG 'Royal Blue',men,6,Blue,,Air,39,0,,13271
https://www.goat.com/sneakers/air-jordan-5-og-metallic-4384,1990-02-01,Air Jordan,Air Jordan 5 OG 'Black Metallic' 1990,men,4,Black,Nubuck,Air,39,0,,12875
https://www.goat.com/sneakers/air-jordan-5-grape-4490,1990-01-01,Air Jordan,Air Jordan 5 OG 'Grape' 1990,men,5,Purple,,Air,39,0,,12906
https://www.goat.com/sneakers/air-jordan-5-fire-red-4491,1990-06-01,Air Jordan,Air Jordan 5 OG 'Fire Red' 1990,men,4,White,Leather,Air,39,0,,12755
https://www.goat.com/sneakers/air-jordan-5-og-4383,1990-02-01,Air Jordan,Air Jordan 5 OG 'White Fire Red' 1990,men,4,Red,,Air,39,0,,12875
https://www.goat.com/sneakers/air-flight-90-4687,1990-10-01,Nike,Air Flight 90 OG 'Dark Royal Blue',men,4,Blue,Leather,Air,39,0,,12633
https://www.goat.com/sneakers/nike-air-max-90-1990-2409,1990-03-01,Nike,Air Max 90 OG 'Infrared' 1990,men,5,White,,Air,39,0,,12847
https://www.goat.com/sneakers/air-pegasus-90-white-blue-airpeg90,1990-01-01,Nike,Air Pegasus 90 'White Blue',men,2,White,Nylon,Air,39,0,,12906
https://www.goat.com/sneakers/air-max-90-og-laser-blue-1990-2411,1990-01-01,Nike,Air Max 90 OG 'Laser Blue' 1990,men,6,Blue,Mesh,Air,39,0,,12906
https://www.goat.com/sneakers/gel-lyte-3-teal-1990-gl3teal90,1990-01-01,ASICS,Gel Lyte 3 'Teal' 1990,men,2,Blue,Nylon,Gel,26,0,,12906
https://www.goat.com/sneakers/gel-lyte-3-citrus-1990-gl3citr90,1990-01-01,ASICS,Gel Lyte 3 'Citrus' 1990,men,2,Green,Nylon,Gel,26,0,,12906
https://www.goat.com/sneakers/air-flight-90-og-red-4631,1990-10-01,Nike,Air Flight 90 OG 'Red',men,2,White,Leather,Air,39,0,,12633
https://www.goat.com/sneakers/air-flight-90-og-black-4689,1990-10-01,Nike,Air Flight 90 OG 'Black',men,2,Black,Leather,Air,39,0,,12633
https://www.goat.com/sneakers/waffle-city-white-lime-910103,1990-10-12,Nike,Waffle City 'White Lime',men,6,White,Neoprene,,39,0,,12622
https://www.goat.com/sneakers/air-flight-90-og-gs-royal-navy-emerald-8334,1990-01-01,Nike,Air Flight 90 OG GS 'Royal Navy Emerald',youth,5,Blue,Leather,Air,26,0,,12906
https://www.goat.com/sneakers/gel-lyte-3-flash-coral-1990-gl3coral90,1990-01-01,ASICS,Gel Lyte 3 'Flash Coral' 1990,men,2,Orange,Leather,Gel,26,0,,12906
https://www.goat.com/sneakers/gel-lyte-3-orange-purple-1990-fl3orgpur90,1990-01-01,ASICS,Gel Lyte 3 'Orange Purple' 1990,men,2,Orange,Mesh,Gel,26,0,,12906
https://www.goat.com/sneakers/air-jordan-6-og-4389,1991-02-01,Air Jordan,Air Jordan 6 OG 'White Infrared' 1991,men,2,White,Nubuck,Air,39,0,,12510
https://www.goat.com/sneakers/air-force-180-pump-130007-100,1991-01-01,Nike,Air Force 180  High 'OG',men,2,White,,Air,39,0,,12541
https://www.goat.com/sneakers/air-jordan-6-og-4391,1991-02-01,Air Jordan,Air Jordan 6 OG 'Black Infrared' 1991,men,2,Black,Nubuck,Air,39,1,,12510
https://www.goat.com/sneakers/air-command-force-4451,1991-10-01,Nike,Air Command Force OG 'Bright Green' 1991,men,4,White,Leather,Air,39,0,,12268
https://www.goat.com/sneakers/air-jordan-6-og-carmine-4401,1991-11-01,Air Jordan,Air Jordan 6 OG 'Carmine' 1991,men,3,White,Leather,Air,39,0,,12237
https://www.goat.com/sneakers/air-jordan-6-og-4393,1991-01-01,Air Jordan,Air Jordan 6 OG 'Maroon' 1991,men,4,White,Leather,Air,39,0,,12541
https://www.goat.com/sneakers/air-jordan-6-og-sport-blue-4392,1991-01-01,Air Jordan,Air Jordan 6 OG 'Sport Blue' 1991,men,4,White,Leather,Air,39,0,,12541
https://www.goat.com/sneakers/air-command-force-4450,1991-10-01,Nike,Air Command Force OG 'Hot Lime' 1991,men,4,White,,,39,0,,12268
https://www.goat.com/sneakers/air-max-bw-persian-violet-1991-ambw91,1991-01-01,Nike,Air Max BW 'Persian Violet' 1991,men,4,Purple,Textile,Air,39,0,,12541
https://www.goat.com/sneakers/997-made-in-usa-grey-m997wg,1991-01-01,New Balance,997 Made In USA 'Grey',men,1,Grey,Suede,,34,0,,12541
https://www.goat.com/sneakers/air-force-v-og-black-orange-crush-4892,1991-10-01,Nike,Air Force V OG 'Black Orange Crush',men,4,Black,Leather,Air,39,0,,12268
https://www.goat.com/sneakers/air-force-v-low-og-crimson-ultramarine-4886,1991-01-01,Nike,Air Force V Low OG 'Crimson Ultramarine',men,3,White,Leather,Air,39,0,,12541
https://www.goat.com/sneakers/air-ultra-force-v-high-og-dark-royal-blue-4985,1991-10-01,Nike,Air Ultra Force V High OG 'Dark Royal Blue',men,5,Blue,Leather,Air,39,0,,12268
https://www.goat.com/sneakers/air-ultra-force-v-high-og-black-white-4988,1991-10-01,Nike,Air Ultra Force V High OG 'Black White',men,3,Black,Leather,Air,39,0,,12268
https://www.goat.com/sneakers/air-command-force-og-ultramarine-1991-4452,1991-01-01,Nike,Air Command Force OG 'Ultramarine' 1991,men,3,Blue,Leather,Air,39,0,,12541
https://www.goat.com/sneakers/pro-conquest-white-black-proconqwhtblk,1991-01-01,Converse,Pro Conquest 'White Black',men,2,White,Leather,,25,0,,12541
https://www.goat.com/sneakers/air-jordan-6-gs-1991-8428c,1991-02-01,Air Jordan,Air Jordan 6 OG GS 'Infrared' 1991,youth,2,Black,Nubuck,Air,26,0,,12510
https://www.goat.com/sneakers/air-force-v-og-zen-grey-4891,1991-01-01,Nike,Air Force V OG 'Zen Grey',men,4,Grey,Leather,Air,39,0,,12541
https://www.goat.com/sneakers/air-force-v-og-dark-royal-blue-4890,1991-10-01,Nike,Air Force V OG 'Dark Royal Blue',men,4,Blue,Leather,Air,39,0,,12268
https://www.goat.com/sneakers/air-force-v-low-og-black-orange-crush-4882,1991-01-01,Nike,Air Force V Low OG 'Black Orange Crush',men,4,Black,Leather,Air,39,0,,12541
https://www.goat.com/sneakers/air-ultra-force-v-high-og-zen-grey-4986,1991-01-01,Nike,Air Ultra Force V High OG 'Zen Grey',men,3,Grey,Leather,Air,39,0,,12541
https://www.goat.com/sneakers/air-force-v-low-og-zen-grey-4881,1991-01-01,Nike,Air Force V Low OG 'Zen Grey',men,4,Grey,Leather,Air,39,0,,12541
https://www.goat.com/sneakers/air-jordan-7-130014-060,1992-04-01,Air Jordan,Air Jordan 7 OG 'Raptor',men,4,Black,Nubuck,Air,39,0,2246.0,12085
https://www.goat.com/sneakers/air-jordan-7-bordeaux-130014-000,1992-02-01,Air Jordan,Air Jordan 7 OG 'Bordeaux',men,3,Black,Nubuck,Air,39,0,2284.0,12145
https://www.goat.com/sneakers/air-jordan-vii-hare-130014-100,1992-05-01,Air Jordan,Air Jordan 7 OG 'Hare',men,4,White,Leather,Air,39,0,939.0,12055
https://www.goat.com/sneakers/air-180-2771,1992-01-01,Nike,Air Max 180 'Ceramic' 1992,men,5,White,,Air,39,0,,12176
https://www.goat.com/sneakers/nike-huarache-trainer-1992-173009-040,1992-01-01,Nike,Air Trainer Huarache 'Black Grey' 1992,men,3,Black,,,39,0,,12176
https://www.goat.com/sneakers/air-jordan-7-olympic-130157-110,1992-01-01,Air Jordan,Air Jordan 7 OG 'Olympic' 1992,men,4,White,Leather,Air,39,0,1150.0,12176
https://www.goat.com/sneakers/air-trainer-huarache-173009-140,1992-01-01,Nike,Air Trainer Huarache 'Regency Purple' 1992,men,5,White,,,39,0,,12176
https://www.goat.com/sneakers/air-trainer-huarache-173009-300,1992-01-01,Nike,Air Trainer Huarache 'Oxide Green' 1992,men,4,Green,,,39,0,,12176
https://www.goat.com/sneakers/air-jordan-7-cardinal-130014-101,1992-11-01,Air Jordan,Air Jordan 7 OG 'Cardinal' 1992,men,3,White,Leather,Air,39,0,837.0,11871
https://www.goat.com/sneakers/air-sonic-flight-high-black-white-130149-010-00,1992-01-01,Nike,Air Sonic Flight High 'Black White',men,4,Black,,Air,39,0,,12176
https://www.goat.com/sneakers/air-ultra-flight-high-michigan-630037-471,1992-01-01,Nike,Air Ultra Flight High 'Michigan',men,0,Yellow,Leather,Air,39,0,,12176
https://www.goat.com/sneakers/air-strong-high-kelly-green-139027-131,1992-01-01,Nike,Air Strong High 'Kelly Green',men,4,Green,Leather,Air,39,0,,12176
https://www.goat.com/sneakers/air-huarache-og-scream-green-1992-huar-og-92-green,1992-01-01,Nike,Air Huarache OG 'Scream Green' 1992,men,5,White,,Air,39,0,,12176
https://www.goat.com/sneakers/air-huarache-og-purple-punch-1992-huar-og-92-purple,1992-01-01,Nike,Air Huarache OG 'Purple Punch' 1992,men,3,White,,Air,39,0,,12176
https://www.goat.com/sneakers/air-jordan-7-retro-ps-304773-101,1992-11-01,Air Jordan,Air Jordan 7 Retro PS 'Cardinal' 1992,youth,3,White,Leather,Air,26,0,249.0,11871
https://www.goat.com/sneakers/baby-jordan-7-150009-160,1992-05-01,Air Jordan,Air Jordan 7 CB 'Hare',infant,2,White,Leather,Air,10,0,,12055
https://www.goat.com/sneakers/baby-jordan-7-150009-061,1992-01-01,Air Jordan,Air Jordan 7 CB 'Raptor',infant,3,Black,Nubuck,Air,10,0,,12176
https://www.goat.com/sneakers/sky-jordan-7-151010-061,1992-01-01,Air Jordan,Sky Air Jordan 7 PS 'True Red',youth,3,Black,Leather,Air,26,0,,12176
https://www.goat.com/sneakers/sky-jordan-7-bps-151010-100,1992-11-01,Air Jordan,Sky Jordan 7 PS 'Cardinal' 1992,youth,4,White,Leather,,26,0,299.0,11871
https://www.goat.com/sneakers/air-jordan-9-og-130182-100,1993-01-01,Air Jordan,Air Jordan 9 OG,men,2,White,,Air,39,0,253.0,11810
https://www.goat.com/sneakers/air-jordan-8-og-130169-040,1993-01-01,Air Jordan,Air Jordan 8 OG 'Aqua' 1993,men,4,Black,Durabuck,Air,39,0,314.0,11810
https://www.goat.com/sneakers/air-jordan-8-og-130169-100,1993-02-01,Air Jordan,Air Jordan 8 OG 'Bugs Bunny',men,3,White,Leather,Air,39,0,2377.0,11779
https://www.goat.com/sneakers/air-jordan-8-og-130169-060,1993-04-01,Air Jordan,Air Jordan 8 OG 'Playoff',men,2,Black,Durabuck,Air,39,1,2696.0,11720
https://www.goat.com/sneakers/air-max-93-1993-104015-161,1993-01-01,Nike,Air Max 93 OG 'White Flame Red' 1993,men,6,White,,Air,39,0,,11810
https://www.goat.com/sneakers/wmns-air-max-93-1993-105015-130,1993-01-01,Nike,Wmns Air Max 93 OG 'Royal Lime' 1993,women,5,White,,,38,0,,11810
https://www.goat.com/sneakers/air-jordan-9-og-130182-030,1993-01-01,Air Jordan,Air Jordan 9 OG,men,3,Black,,Air,39,0,,11810
https://www.goat.com/sneakers/air-max-93-og-white-blue-1993-104015-130,1993-01-01,Nike,Air Max 93 OG 'White Blue' 1993,men,3,White,Mesh,Air,39,0,,11810
https://www.goat.com/sneakers/air-tailwind-93-white-dark-concord-104019-160,1993-01-01,Nike,Air Tailwind 93 'White Dark Concord',men,5,Purple,Mesh,Air,39,0,,11810
https://www.goat.com/sneakers/gel-lyte-5-purple-teal-glv-93-pur,1993-01-01,ASICS,Gel Lyte 5 'Purple Teal',men,3,White,Mesh,Gel,26,0,,11810
https://www.goat.com/sneakers/back-jam-mid-black-purple-15682,1993-01-01,Converse,Back Jam Mid 'Black Purple',men,3,Black,Leather,,25,0,,11810
https://www.goat.com/sneakers/air-burst-neutral-grey-red-604041-061,1993-01-01,Nike,Air Burst 'Neutral Grey Red',men,5,Red,Synthetic,Air,39,0,,11810
https://www.goat.com/sneakers/air-jordan-1-130207-101,1994-01-01,Air Jordan,Air Jordan 1 Retro High 'Chicago' 1994,men,2,Red,Leather,Air,39,0,3159.0,11445
https://www.goat.com/sneakers/air-jordan-3-retro-1994-130203-101,1994-01-01,Air Jordan,Air Jordan 3 Retro 1994,men,3,White,,Air,39,0,6558.0,11445
https://www.goat.com/sneakers/air-jordan-1-130207-061,1994-01-01,Air Jordan,Air Jordan 1 Retro 'Bred' 1994,men,2,Red,Leather,Air,39,0,2801.0,11445
https://www.goat.com/sneakers/air-jordan-3-retro-1994-130203-001,1994-01-01,Air Jordan,Air Jordan 3 Retro 'Black Cement' 1994,men,3,Black,,Air,39,0,678.0,11445
https://www.goat.com/sneakers/air-jordan-10-og-130209-001,1994-01-01,Air Jordan,Air Jordan 10 OG 'Shadow',men,4,Black,,Air,39,0,482.0,11445
https://www.goat.com/sneakers/air-jordan-10-og-130209-102,1994-11-01,Air Jordan,Air Jordan 10 OG 'Powder Blue',men,4,White,,Air,39,0,726.0,11141
https://www.goat.com/sneakers/air-jordan-2-retro-low-130236-161,1994-01-01,Air Jordan,Air Jordan 2 Retro Low,men,1,White,,Air,39,0,1168.0,11445
https://www.goat.com/sneakers/air-jordan-2-130235-161,1994-01-01,Air Jordan,Air Jordan 2,men,1,White,,Air,39,0,368.0,11445
https://www.goat.com/sneakers/air-jordan-10-og-130209-101,1994-11-01,Air Jordan,Air Jordan 10 OG 'Steel',men,4,White,,Air,39,0,883.0,11141
https://www.goat.com/sneakers/air-jordan-1-retro-1994-sample-130207-061-s,1994-01-01,Air Jordan,Air Jordan 1 Retro 'Bred' 1994 Sample,men,2,Red,Leather,Air,39,0,4598.0,11445
https://www.goat.com/sneakers/air-lambaste-black-royal-130222-041,1994-01-01,Nike,Air Lambaste 'Black Royal',men,2,Black,Mesh,Air,39,0,,11445
https://www.goat.com/sneakers/air-max-triax-94-logan-berry-104034-161,1994-01-01,Nike,Air Max Triax 94 'Logan Berry',men,4,White,Mesh,Air,39,0,,11445
https://www.goat.com/sneakers/air-authority-black-concord-130193-151,1994-01-01,Nike,Air Authority 'Black Concord',men,4,Black,Leather,Air,39,0,,11445
https://www.goat.com/sneakers/air-strong-mid-white-true-red-139026-161,1994-01-01,Nike,Air Strong Mid 'White True Red',men,3,Red,Leather,Air,39,0,,11445
https://www.goat.com/sneakers/proton-white-purple-punch-102014-101,1994-01-01,Nike,Proton 'White Purple Punch',men,4,Purple,Mesh,,39,0,,11445
https://www.goat.com/sneakers/air-max-2-light-og-glass-blue-1994-104042-101,1994-01-01,Nike,Air Max 2 Light OG 'Glass Blue' 1994,men,4,Blue,Mesh,Air,39,0,,11445
https://www.goat.com/sneakers/air-max-2-light-og-storm-red-1994-104042-601,1994-01-01,Nike,Air Max 2 Light OG 'Storm Red' 1994,men,4,Red,Mesh,Air,39,0,,11445
https://www.goat.com/sneakers/air-strong-high-white-dark-concord-130200-151,1994-01-01,Nike,Air Strong High 'White Dark Concord',men,6,Purple,Mesh,Air,39,0,,11445
https://www.goat.com/sneakers/air-max-95-104050-071,1995-01-01,Nike,Air Max 95 OG 'Neon' 1995,men,3,Grey,,Air,39,0,,11080
https://www.goat.com/sneakers/air-jordan-11-concord-130245-101,1995-01-01,Air Jordan,Air Jordan 11 OG 'Concord' 1995,men,3,White,,Air,39,0,417.0,11080
https://www.goat.com/sneakers/air-max-95-104050-161,1995-01-01,Nike,Air Max 95 OG 'Comet Red' 1995,men,4,White,,Air,39,0,780.0,11080
https://www.goat.com/sneakers/air-max-95-104050-131,1995-01-01,Nike,Air Max 95 OG 'White Blue Slate' 1995,men,5,White,,Air,39,0,,11080
https://www.goat.com/sneakers/air-jordan-10-og-new-york-130209-103,1995-06-01,Air Jordan,Air Jordan 10 OG 'New York',men,4,White,,Air,39,0,809.0,10929
https://www.goat.com/sneakers/air-jordan-10-og-sacramento-130209-051,1995-06-01,Air Jordan,Air Jordan 10 OG 'Sacramento',men,4,Black,,Air,39,0,1593.0,10929
https://www.goat.com/sneakers/air-jordan-10-og-orlando-130209-105,1995-06-01,Air Jordan,Air Jordan 10 OG 'Orlando',men,4,White,,Air,39,0,639.0,10929
https://www.goat.com/sneakers/air-jordan-10-og-seattle-130209-106,1995-06-01,Air Jordan,Air Jordan 10 OG 'Seattle',men,3,White,,Air,39,0,776.0,10929
https://www.goat.com/sneakers/air-jordan-10-og-chicago-130209-108,1995-01-01,Air Jordan,Air Jordan 10 OG 'Chicago',men,3,White,,Air,39,0,,11080
https://www.goat.com/sneakers/grant-hill-1-1-b109c-0517,1995-01-01,Fila,Grant Hill 1 OG 'White Navy' 1995,men,2,Blue,,,24,0,,11080
https://www.goat.com/sneakers/air-max-uptempo-black-concord-130246-013,1995-01-01,Nike,Air Max Uptempo 'Black Concord',men,4,Black,Leather,Air,39,0,,11080
https://www.goat.com/sneakers/air-zoom-flight-95-white-black-430040-111,1995-01-01,Nike,Air Zoom Flight 95 'White Black',men,2,White,Leather,Air,39,0,,11080
https://www.goat.com/sneakers/air-strong-2-mid-white-black-139803-101,1995-01-01,Nike,Air Strong 2 Mid 'White Black',men,2,White,Leather,Air,39,0,,11080
https://www.goat.com/sneakers/air-zoom-flight-95-high-black-silver-130258-011,1995-01-01,Nike,Air Zoom Flight 95 High 'Black Silver',men,3,Black,Suede,Air,39,0,,11080
https://www.goat.com/sneakers/air-zoom-flight-95-mid-white-true-red-130248-112,1995-01-01,Nike,Air Zoom Flight 95 Mid 'True Red' 1995,men,3,Red,Leather,Air,39,0,,11080
https://www.goat.com/sneakers/acg-trail-run-night-blue-grey-175073-471,1995-01-01,Nike,ACG Trail Run 'Night Blue Grey',men,3,Blue,Synthetic,,39,0,,11080
https://www.goat.com/sneakers/kamikaze-2-og-black-white-1995-4-28017,1995-01-01,Reebok,Kamikaze 2 OG 'Black White' 1995,men,2,Black,Suede,Hexalite,41,0,,11080
https://www.goat.com/sneakers/kamikaze-2-og-sonics-1995-4-28018,1995-01-01,Reebok,Kamikaze 2 OG 'Sonics' 1995,men,4,Black,,Hexalite,41,0,,11080
https://www.goat.com/sneakers/air-jordan-11-og-130245-062,1996-04-01,Air Jordan,Air Jordan 11 OG 'Bred' 1996,men,3,Black,,Air,39,1,609.0,10624
https://www.goat.com/sneakers/air-zoom-flight-five-130701-041,1996-01-01,Nike,Air Zoom Flight Five 'Black Lapis',men,3,Black,,,39,0,,10715
https://www.goat.com/sneakers/air-jordan-12-og-taxi-130690-101,1996-11-01,Air Jordan,Air Jordan 12 OG 'Taxi' 1996,men,2,White,,Air,39,0,417.0,10410
https://www.goat.com/sneakers/air-jordan-xi-low-ie-130270-101,1996-05-31,Air Jordan,Air Jordan 11 OG Low IE 'Cobalt' 1996,men,3,White,,Air,39,0,338.0,10564
https://www.goat.com/sneakers/air-jordan-12-og-130690-161,1996-03-26,Air Jordan,Air Jordan 12 OG 'Cherry' 1997,men,2,White,,Air,39,0,546.0,10630
https://www.goat.com/sneakers/air-jordan-xi-low-ie-130270-001,1996-10-01,Air Jordan,Air Jordan 11 OG Low IE 'Bred' 1996,men,5,Black,Leather,Air,39,0,177.0,10441
https://www.goat.com/sneakers/air-force-1-mid-sc-off-white-midnight-navy-630125-147,1996-01-01,Nike,Air Force 1 Mid SC 'Off White Midnight Navy',men,4,White,Leather,Air,39,0,,10715
https://www.goat.com/sneakers/air-jordan-xi-columbia-130245-141,1996-02-01,Air Jordan,Air Jordan 11 OG 'Columbia',men,3,White,,Air,39,0,547.0,10684
https://www.goat.com/sneakers/air-force-1-mid-cl-sc-white-carolina-blue-630236-141,1996-01-01,Nike,Air Force 1 Mid CL SC 'White Carolina Blue',men,3,White,Leather,Air,39,0,2649.0,10715
https://www.goat.com/sneakers/air-force-1-sc-630033-133,1996-01-01,Nike,Air Force 1 SC 'White Deep Emerald',men,3,White,,Air,39,0,,10715
https://www.goat.com/sneakers/air-tailwind-96-white-black-104067-161,1996-01-01,Nike,Air Tailwind 96 'White Black',men,4,White,Textile,Air,39,0,,10715
https://www.goat.com/sneakers/air-shake-ndestrukt-og-bulls-1996-630235-111,1996-01-01,Nike,Air Shake Ndestrukt OG 'Bulls' 1996,men,3,White,Leather,Air,39,0,,10715
https://www.goat.com/sneakers/air-max-96-og-white-navy-904073-141,1996-01-01,Nike,Air Max 96 OG 'White Navy',men,6,White,Mesh,Air,39,0,,10715
https://www.goat.com/sneakers/air-movin-uptempo-white-130733-101,1996-01-01,Nike,Air Movin Uptempo 'White',men,0,White,Leather,Air,39,0,,10715
https://www.goat.com/sneakers/air-zoom-flight-96-black-metallic-silver-130312-001,1996-01-01,Nike,Air Zoom Flight 96 'Black Metallic Silver',men,4,Black,Leather,Air,39,0,112.0,10715
https://www.goat.com/sneakers/air-money-black-130607-011,1996-01-01,Nike,Air Money 'Black',men,3,Black,Leather,Air,39,0,,10715
https://www.goat.com/sneakers/air-burst-2-black-silver-604055-011,1996-01-01,Nike,Air Burst 2 'Black Silver',men,2,Black,Mesh,Air,39,0,,10715
https://www.goat.com/sneakers/wmns-air-max-96-white-blue-am96-wmn-blu,1996-01-01,Nike,Wmns Air Max 96 'White Blue',women,0,Blue,Leather,Air,38,0,,10715
https://www.goat.com/sneakers/air-flight-olympics-130267-141,1996-01-01,Nike,Air Flight 'Olympics',men,4,White,Leather,Air,39,0,128.0,10715
https://www.goat.com/sneakers/air-groovin-uptempo-black-university-blue-130707-041,1996-01-01,Nike,Air Groovin' Uptempo 'Black University Blue',men,4,Blue,Leather,Air,39,0,,10715
